gameId,playId,x,y,hangTime,frameId,playDirection
2019111005,3670,82.18,18.86,4.87,84,right
2019111005,3789,22.89,47.85,4.2,74,left
2019111005,3942,71.04,31.97,5.0,76,right
2019111005,4074,18.2,23.62,4.27,75,left
2019111006,1435,75.58,23.87,4.55,78,right
2019111006,1527,17.88,39.86,4.7,78,left
2019111006,1712,24.16,52.15,4.96,82,left
2019111006,2980,90.14,44.45,4.56,76,right
2019111006,3118,22.4,43.78,4.46,76,left
2019111007,877,101.65,43.35,4.1,73,right
2019111007,1130,83.39,8.37,4.21,74,right
2019111007,2003,13.27,4.08,4.54,79,left
2019111007,2218,29.75,16.07,4.27,77,left
2019111007,3075,89.98,-0.48,4.43,69,right
2019111008,611,73.14,34.58,3.28,68,right
2019111008,1212,15.55,9.67,4.51,79,left
2019111008,1612,110.31,14.65,4.47,73,right
2019111008,1868,37.04,14.72,4.48,78,left
2019111008,1994,97.31,22.56,4.3,77,right
2019111008,2159,90.52,28.58,4.61,81,right
2019111008,2312,40.97,43.3,4.6,80,left
2019111008,2721,40.26,37.85,3.92,73,left
2019111009,239,91.3,2.79,4.77,80,right
2019111009,462,34.01,11.15,4.96,83,left
2019111009,773,27.36,7.64,4.62,79,left
2019111009,1301,80.89,37.0,4.85,82,right
2019111009,1565,21.42,11.47,4.3,74,left
2019111009,1772,104.78,13.58,4.58,79,right
2019111009,1897,39.02,2.05,4.78,80,left
2019111009,2036,81.33,-0.01,3.74,68,right
2019111009,2353,89.76,35.31,4.77,81,right
2019111009,2451,27.61,15.69,4.19,74,left
2019111009,3177,89.81,32.29,4.52,77,right
2019111009,3859,42.23,25.1,3.51,68,left
2019111009,3979,103.13,34.8,4.55,78,right
2019111009,4114,91.03,39.8,3.35,66,right
2019111009,4898,46.11,2.63,5.04,83,left
2019111010,1257,57.87,40.89,4.53,79,right
2019111010,1562,92.49,23.36,4.66,79,right
2019111010,4195,63.22,9.24,4.3,76,right
2019111100,532,36.61,51.9,4.89,79,left
2019111100,904,34.36,13.88,5.15,84,left
2019111100,1023,35.9,22.26,4.68,79,left
2019111100,1421,33.07,41.17,4.13,74,left
2019111100,1796,51.29,23.46,3.44,68,left
2019111100,2589,82.22,54.0,3.9,58,right
2019111100,3262,102.37,2.8,4.68,81,right
2019111400,129,35.36,8.26,4.79,81,left
2019111400,834,106.07,13.04,4.46,78,right
2019111400,974,27.67,10.95,4.77,82,left
2019111400,1064,97.46,12.25,5.15,84,right
2019111400,1210,85.17,1.83,4.3,76,right
2019111400,1817,12.06,1.71,4.37,77,left
2019111400,2279,92.17,45.25,4.91,84,right
2019111400,2487,19.44,2.61,4.8,81,left
2019111400,2710,24.02,39.93,4.18,74,left
2019111400,3740,51.17,22.53,4.77,82,left
2019111400,3936,100.31,17.96,4.27,75,right
2019111400,4442,99.65,29.65,4.48,74,right
2019111700,1015,19.76,11.59,4.19,74,left
2019111700,1558,84.05,31.09,3.65,71,right
2019111700,2720,78.41,25.96,4.49,79,right
2019111701,593,53.97,53.52,4.41,66,left
2019111701,675,106.59,40.04,4.12,77,right
2019111701,806,32.69,32.47,4.53,77,left
2019111701,1593,81.71,40.95,4.6,78,right
2019111701,3056,100.92,39.09,3.91,73,right
2019111701,4097,40.87,47.91,4.37,77,left
2019111701,4187,89.43,27.07,4.45,78,right
2019111702,360,71.07,40.1,4.56,78,right
2019111702,499,24.25,43.39,4.43,78,left
2019111702,987,40.78,12.51,3.72,71,left
2019111702,1322,83.67,13.42,4.64,80,right
2019111702,2080,91.69,2.82,4.79,80,right
2019111702,4112,24.21,47.94,4.45,78,left
2019111702,4328,93.6,18.09,4.29,76,right
2019111703,217,94.83,33.74,4.27,77,right
2019111703,307,61.32,15.13,4.0,76,left
2019111703,963,33.82,7.66,4.7,81,left
2019111703,1315,38.71,25.36,3.26,68,left
2019111703,1404,74.6,53.42,4.34,75,right
2019111703,1515,26.18,50.66,4.31,79,left
2019111703,1735,76.29,18.41,4.69,83,right
2019111703,2977,42.18,26.34,3.58,71,left
2019111703,3457,97.57,20.17,4.66,80,right
2019111704,321,59.45,23.92,3.3,65,right
2019111704,869,85.53,3.86,3.71,71,right
2019111704,1179,43.56,21.07,4.0,73,left
2019111704,1507,32.61,25.26,3.23,66,left
2019111704,1594,77.7,36.88,5.03,85,right
2019111704,2210,74.01,19.81,4.93,83,right
2019111704,2468,57.09,53.53,4.25,71,left
2019111704,2878,18.46,37.69,4.67,80,left
2019111704,2967,74.89,28.55,4.66,80,right
2019111704,3795,17.54,53.57,4.5,77,left
2019111704,4167,51.46,32.7,5.04,86,left
2019111705,308,90.12,5.94,5.02,85,right
2019111705,403,51.36,2.85,4.59,78,left
2019111705,491,99.55,30.83,4.54,78,right
2019111705,877,79.58,2.22,5.02,82,right
2019111705,1377,33.03,18.31,4.59,78,left
2019111705,1690,88.75,49.45,4.57,80,right
2019111705,3351,45.64,22.03,4.34,78,left
2019111706,425,83.95,10.27,4.74,80,right
2019111706,1040,32.99,25.23,3.11,65,left
2019111706,1782,72.75,4.28,4.16,75,right
2019111706,3117,86.35,49.93,4.3,75,right
2019111706,3290,26.24,5.42,4.16,74,left
2019111706,3593,98.46,40.16,4.34,76,right
2019111707,502,18.77,36.28,4.1,73,left
2019111707,663,95.12,53.41,3.85,72,right
2019111707,754,37.11,33.71,4.45,77,left
2019111707,1252,79.05,33.82,4.52,78,right
2019111707,1862,25.82,40.29,4.11,77,left
2019111707,2016,80.83,27.08,3.3,66,right
2019111707,2801,13.14,45.61,3.96,74,left
2019111707,2962,69.89,21.29,4.15,74,right
2019111707,4090,32.3,42.17,3.33,66,left
2019111707,4199,58.51,41.23,4.19,75,right
2019111708,517,90.25,42.38,4.54,79,right
2019111708,1230,53.59,50.23,4.84,83,left
2019111708,1888,106.27,26.19,3.98,72,right
2019111708,2755,74.06,25.41,3.44,68,right
2019111708,4210,40.37,45.27,4.49,77,left
2019111709,136,97.11,50.88,3.88,73,right
2019111709,945,90.49,36.51,4.6,79,right
2019111709,2617,88.25,19.89,4.53,81,right
2019111709,2762,25.76,37.41,4.38,77,left
2019111709,2923,94.88,30.58,4.84,84,right
2019111709,3020,74.45,31.44,4.64,82,right
2019111709,3894,9.8,12.05,4.2,54,left
2019111710,301,89.19,39.3,4.19,74,right
2019111710,422,39.09,39.75,4.24,76,left
2019111710,563,102.57,50.76,4.76,80,right
2019111710,1588,70.94,26.46,3.84,71,right
2019111710,2218,97.15,39.19,4.42,76,right
2019111710,2681,30.68,23.57,4.55,80,left
2019111710,2767,90.54,37.73,4.93,83,right
2019111710,2949,58.2,0.93,3.74,70,left
2019111710,3036,103.88,37.21,4.37,76,right
2019111710,3142,49.35,23.94,4.47,78,left
2019111710,3254,85.98,51.05,4.35,59,right
2019111710,3403,105.5,26.84,4.84,81,right
2019111710,3634,14.76,41.75,4.82,82,left
2019111710,3752,90.62,47.6,4.49,78,right
2019111710,3914,17.96,35.93,4.6,79,left
2019111710,4372,31.93,26.34,4.66,79,left
2019111711,1240,32.84,20.65,4.52,78,left
2019111711,1336,81.91,49.43,3.63,70,right
2019111711,1929,19.32,15.76,4.49,78,left
2019111711,2078,7.77,22.89,4.69,81,left
2019111711,2501,14.9,15.94,4.87,82,left
2019111711,2587,81.59,36.22,4.4,76,right
2019111711,2829,79.4,40.24,4.82,83,right
2019111711,2977,90.5,52.5,4.94,80,right
2019111711,3159,30.59,13.14,4.56,79,left
2019111711,3296,81.65,12.54,4.87,82,right
2019111711,3382,37.96,23.69,4.32,77,left
2019111800,480,78.7,23.57,4.8,83,right
2019111800,1075,18.04,40.74,5.0,82,left
2019111800,3224,93.59,45.83,3.87,71,right
2019111800,3359,26.67,39.08,3.86,72,left
2019111800,3611,101.16,40.11,4.4,77,right
2019111800,3705,38.52,39.29,4.39,77,left
2019111800,3802,93.28,48.66,4.46,77,right
2019111800,4086,101.22,37.43,4.68,80,right
2019112100,184,25.44,20.72,4.62,80,left
2019112100,461,107.8,39.58,4.68,79,right
2019112100,622,43.0,43.01,4.42,78,left
2019112100,1223,84.63,39.12,4.57,78,right
2019112100,2781,29.48,2.54,4.47,78,left
2019112100,3154,97.9,44.61,4.32,76,right
2019112100,3312,32.48,28.46,4.96,81,left
2019112400,405,101.24,4.01,4.07,74,right
2019112400,1116,95.76,8.27,4.89,81,right
2019112400,1250,49.22,44.74,4.12,57,left
2019112400,1638,18.04,35.33,3.95,71,left
2019112400,2155,22.78,8.14,4.38,76,left
2019112400,2663,47.68,41.03,4.97,81,left
2019112400,3811,92.26,27.39,4.48,69,right
2019112400,3899,57.96,32.86,3.22,66,left
2019112400,4105,99.99,26.13,4.33,73,right
2019112401,310,21.26,-0.36,3.82,67,left
2019112401,866,99.52,20.82,3.68,70,right
2019112401,1390,93.92,31.98,3.56,69,right
2019112401,2849,96.38,2.5,4.44,76,right
2019112401,2939,37.48,21.3,4.19,74,left
2019112401,3128,49.7,7.24,3.87,72,left
2019112401,3415,21.1,47.58,4.61,78,left
2019112401,3505,67.92,22.18,4.96,80,right
2019112401,3768,60.93,-0.48,3.43,52,right
2019112401,3870,19.72,40.29,4.32,75,left
2019112401,3958,66.84,22.04,4.67,82,right
2019112402,163,100.64,22.85,4.36,77,right
2019112402,299,50.53,20.73,3.52,70,left
2019112402,486,99.65,16.5,4.35,78,right
2019112402,1071,19.15,36.18,4.57,81,left
2019112402,1316,62.43,26.29,3.35,66,right
2019112402,1632,70.13,9.08,3.61,71,right
2019112402,1857,56.7,-0.16,4.11,59,right
2019112402,2614,21.54,24.62,4.81,82,left
2019112402,3204,46.39,15.68,4.82,83,left
2019112402,3785,13.87,8.92,4.6,78,left
2019112402,4277,23.14,8.89,3.91,73,left
2019112403,256,10.31,10.45,4.31,77,left
2019112403,346,78.3,15.52,4.52,79,right
2019112403,451,42.11,2.78,3.3,65,left
2019112403,926,75.86,16.9,3.99,72,right
2019112403,1020,20.46,35.8,4.2,75,left
2019112403,1100,59.6,10.76,4.73,81,right
2019112403,1750,29.26,7.45,4.37,76,left
2019112403,1954,98.68,11.48,4.06,75,right
2019112403,2102,72.47,17.67,3.9,73,right
2019112403,2192,30.03,1.02,4.78,80,left
2019112403,2760,79.1,13.24,4.76,81,right
2019112403,2851,22.54,10.07,4.46,77,left
2019112403,2969,86.92,33.64,4.32,77,right
2019112403,3076,81.18,13.69,4.47,77,right
2019112403,3649,16.52,20.33,4.36,76,left
2019112403,3734,55.72,16.82,3.7,70,right
2019112404,508,87.33,15.56,4.76,82,right
2019112404,713,38.0,29.9,4.05,75,left
2019112404,841,68.12,1.82,4.06,75,right
2019112404,2458,89.32,10.28,4.67,81,right
2019112404,3700,35.21,26.39,4.56,79,left
2019112405,352,83.07,27.96,4.75,83,right
2019112405,529,37.39,47.95,4.51,80,left
2019112405,1514,77.45,15.32,4.76,82,right
2019112405,2249,76.94,18.15,3.72,70,right
2019112405,3322,105.81,4.94,4.86,81,right
2019112405,3409,44.0,19.16,4.76,82,left
2019112406,837,96.18,42.44,3.48,69,right
2019112406,1784,43.72,18.7,3.74,70,left
2019112406,2050,25.08,42.23,4.21,77,left
2019112406,2969,86.36,36.4,4.54,79,right
2019112406,3151,85.07,53.4,4.38,64,right
2019112406,3238,52.5,17.64,4.48,78,left
2019112406,3389,107.62,46.38,4.22,76,right
2019112406,3613,13.29,32.23,4.61,80,left
2019112406,3756,93.75,36.98,4.0,75,right
2019112406,3896,41.57,18.52,4.69,80,left
2019112407,1097,77.64,14.49,4.7,80,right
2019112407,1554,13.36,43.09,3.82,64,left
2019112407,1663,62.19,10.52,3.65,68,right
2019112407,2424,108.22,41.76,4.63,85,right
2019112407,2701,31.05,13.06,3.91,77,left
2019112407,2827,75.18,16.31,4.25,76,right
2019112407,3441,87.41,7.45,4.65,80,right
2019112407,3570,47.5,12.32,4.28,77,left
2019112407,3683,76.36,19.05,2.96,62,right
2019112408,313,101.1,47.85,4.27,76,right
2019112408,492,18.46,10.52,4.01,72,left
2019112408,587,75.27,31.27,4.83,81,right
2019112408,1024,17.19,12.31,4.77,81,left
2019112408,1586,87.2,8.3,4.5,76,right
2019112408,1746,24.06,11.48,5.16,84,left
2019112408,2099,82.75,5.93,4.67,78,right
2019112408,2326,90.57,13.76,4.5,75,right
2019112408,3869,76.46,8.16,4.35,76,right
2019112409,118,81.8,6.65,4.19,75,right
2019112409,612,11.7,28.22,4.03,74,left
2019112409,2157,10.59,13.5,4.43,79,left
2019112409,2243,69.88,39.65,4.66,78,right
2019112409,2454,39.67,-0.32,4.33,59,left
2019112409,2541,81.66,33.04,4.18,75,right
2019112409,2637,17.2,8.26,5.28,87,left
2019112409,2903,70.93,32.27,4.07,74,right
2019112409,3684,101.76,24.81,4.01,74,right
2019112410,325,37.81,29.57,4.16,73,left
2019112410,599,59.12,7.99,4.82,81,left
2019112410,938,46.05,12.89,4.88,81,left
2019112410,1046,30.58,33.38,4.57,78,left
2019112410,1395,46.42,42.78,4.78,80,left
2019112410,1604,82.75,41.58,3.95,73,right
2019112410,1912,73.1,46.94,3.37,66,right
2019112410,2176,63.98,48.76,3.94,73,right
2019112410,2418,59.46,40.39,3.44,69,left
2019112411,135,89.74,47.55,3.7,68,right
2019112411,222,65.0,4.57,3.05,61,left
2019112411,825,19.12,12.24,3.97,72,left
2019112411,1519,49.99,14.34,3.83,72,left
2019112411,1642,94.8,18.4,4.32,75,right
2019112411,1762,52.21,17.33,4.42,78,left
2019112411,1918,97.46,12.5,3.88,67,right
2019112411,2270,91.58,22.98,3.97,70,right
2019112411,2906,20.91,11.67,4.24,74,left
2019112411,3652,18.2,6.86,3.77,69,left
2019112411,3968,15.43,9.25,3.9,69,left
2019112500,119,35.33,18.65,4.1,75,left
2019112500,2424,30.48,12.15,4.59,79,left
2019112500,3727,73.87,33.25,2.76,63,right
2019112500,3832,20.24,8.71,4.41,77,left
2019112800,481,89.77,14.64,4.61,81,right
2019112800,869,26.03,42.25,3.42,68,left
2019112800,973,69.67,23.64,4.19,75,right
2019112800,1063,14.56,11.16,3.74,71,left
2019112800,2448,83.39,28.34,4.75,80,right
2019112800,2711,107.84,16.15,4.62,79,right
2019112800,3528,82.14,42.59,4.48,77,right
2019112800,3657,18.56,36.13,4.72,80,left
2019112801,445,102.14,49.74,4.74,80,right
2019112801,603,15.4,43.51,4.33,75,left
2019112801,843,97.86,-0.19,4.38,75,right
2019112801,1090,93.86,41.79,4.34,75,right
2019112801,3915,39.99,1.47,3.26,64,left
2019112802,125,35.19,32.31,1.22,47,right
2019112802,427,103.56,5.36,3.97,71,right
2019112802,561,45.22,46.61,3.85,74,left
2019112802,947,9.97,24.05,4.11,19,right
2019112802,2305,42.45,5.71,4.49,80,left
2019112802,2394,76.25,27.2,3.07,64,right
2019112802,2974,25.89,47.41,3.91,73,left
2019120100,424,90.78,48.26,4.44,80,right
2019120100,719,27.21,49.4,4.01,75,left
2019120100,2655,100.4,39.73,4.05,74,right
2019120100,2926,85.65,34.52,4.27,76,right
2019120101,340,47.38,30.88,4.36,75,left
2019120101,905,42.43,42.07,4.75,80,left
2019120101,1292,38.93,22.12,3.37,67,left
2019120101,1383,93.59,21.28,3.95,68,right
2019120101,1475,44.67,17.67,4.81,81,left
2019120101,1575,107.34,7.41,4.44,76,right
2019120101,1903,28.08,17.09,4.41,77,left
2019120101,2647,74.96,4.52,3.6,69,right
2019120101,2730,12.15,35.2,4.43,77,left
2019120101,2970,104.87,19.7,3.98,72,right
2019120101,3103,28.18,7.44,4.55,76,left
2019120101,3244,39.48,40.05,4.2,75,left
2019120101,3558,49.25,28.87,3.27,66,left
2019120102,477,108.33,15.25,4.38,80,right
2019120102,572,48.62,5.26,4.16,76,left
2019120102,910,54.01,26.55,4.18,75,right
2019120102,1371,100.29,23.84,4.29,73,right
2019120102,2453,38.85,9.77,4.24,76,left
2019120102,2653,99.77,7.34,4.37,79,right
2019120102,3056,48.23,7.07,3.95,73,left
2019120102,3177,19.48,19.96,4.46,79,left
2019120102,3260,56.22,29.43,3.47,68,right
2019120102,3365,17.34,24.95,4.48,78,left
2019120102,3818,23.34,23.57,4.31,76,left
2019120103,1099,19.92,17.05,4.8,81,left
2019120103,1460,30.3,13.58,4.04,75,left
2019120103,1658,96.15,49.29,4.33,78,right
2019120103,1916,22.87,11.82,4.27,78,left
2019120103,2777,87.25,13.5,4.66,82,right
2019120103,2868,13.28,5.71,4.35,80,left
2019120103,3023,30.02,18.85,4.57,79,left
2019120103,3251,99.18,42.77,4.24,77,right
2019120104,341,14.51,40.4,4.21,74,left
2019120104,1485,38.02,5.96,4.83,80,left
2019120104,1662,88.39,33.94,4.87,79,right
2019120104,1810,61.04,1.48,4.31,74,left
2019120104,2201,33.5,32.37,4.69,78,left
2019120104,2544,71.16,21.84,4.33,77,right
2019120104,3456,88.86,25.01,4.73,79,right
2019120105,921,12.82,4.56,4.17,76,left
2019120105,1120,36.98,36.69,4.32,77,left
2019120105,1961,39.14,22.09,4.31,76,left
2019120105,2448,74.41,35.98,4.34,79,right
2019120106,336,61.25,46.51,4.94,83,left
2019120106,607,33.54,19.77,4.06,74,left
2019120106,790,92.97,37.8,4.34,75,right
2019120106,3188,16.76,19.36,4.28,74,left
2019120106,3586,37.04,8.28,4.01,74,left
2019120106,4397,81.28,0.63,4.28,74,right
2019120107,144,84.62,17.21,4.68,83,right
2019120107,1920,99.36,18.35,4.87,84,right
2019120107,3654,101.77,24.52,4.73,82,right
2019120108,399,39.82,40.49,3.47,68,left
2019120108,729,28.92,17.34,4.71,80,left
2019120108,1351,105.25,42.26,4.32,76,right
2019120108,1520,29.25,46.99,4.54,78,left
2019120108,1626,93.09,20.35,4.71,81,right
2019120108,1957,88.73,42.34,4.42,77,right
2019120108,2501,101.47,10.93,4.57,78,right
2019120108,3171,24.3,39.61,4.13,75,left
2019120108,3264,70.27,25.05,4.87,81,right
2019120108,4070,75.28,49.91,3.24,64,right
2019120108,4463,67.81,50.0,4.52,79,right
2019120109,118,81.34,46.41,3.87,71,right
2019120109,265,9.27,22.41,5.06,84,left
2019120109,1324,27.99,22.34,4.62,79,left
2019120109,1584,88.19,53.7,4.62,74,right
2019120109,1700,41.36,5.9,4.62,80,left
2019120109,2313,9.23,22.32,3.89,64,left
2019120109,2511,95.54,45.75,4.74,81,right
2019120109,2754,24.27,10.66,4.63,79,left
2019120109,2871,46.73,30.43,4.39,77,left
2019120110,527,34.9,25.18,4.16,75,left
2019120110,678,94.62,37.69,4.75,81,right
2019120110,854,74.12,-0.49,4.91,70,right
2019120110,1556,28.53,32.76,4.75,80,left
2019120110,3041,50.25,53.54,4.2,70,left
2019120110,3167,91.71,31.47,4.53,79,right
2019120110,3456,17.86,35.94,3.57,67,left
2019120110,3859,110.32,40.79,4.9,80,right
2019120111,133,36.98,25.51,4.47,78,left
2019120111,644,28.85,47.15,3.91,74,left
2019120111,1011,25.13,24.22,4.36,77,left
2019120111,1557,19.3,4.18,4.19,74,left
2019120111,1678,79.34,19.36,4.57,79,right
2019120111,1935,11.52,40.11,4.44,77,left
2019120111,2160,27.05,15.22,4.39,78,left
2019120111,2254,101.34,9.46,4.48,79,right
2019120111,4079,15.38,11.67,3.98,71,left
2019120200,174,26.61,6.2,4.28,77,left
2019120200,913,21.73,34.58,4.66,80,left
2019120200,1007,90.06,29.69,5.03,83,right
2019120200,1202,31.11,27.1,3.72,71,left
2019120200,1967,81.7,17.25,4.04,73,right
2019120200,3773,91.64,-0.25,4.73,72,right
2019120500,811,59.65,44.67,4.58,79,right
2019120500,1156,43.95,5.78,4.14,75,left
2019120500,2613,33.68,6.48,4.64,80,left
2019120500,2740,93.33,34.41,4.28,76,right
2019120500,2854,45.11,11.03,4.5,79,left
2019120500,3487,64.35,5.47,4.1,75,right
2019120500,3602,16.58,2.66,3.91,74,left
2019120500,3936,24.28,8.74,4.24,76,left
2019120500,4494,16.97,8.99,4.05,74,left
2019120800,284,99.45,2.78,4.19,75,right
2019120800,402,46.63,38.09,4.42,76,left
2019120800,1125,20.39,40.06,4.46,78,left
2019120800,1297,90.68,36.7,4.56,77,right
2019120800,1710,17.76,42.7,3.79,71,left
2019120800,2704,22.08,3.05,4.28,74,left
2019120800,3089,35.98,31.27,4.37,76,left
2019120800,3179,87.23,40.16,4.24,76,right
2019120801,126,15.27,9.93,5.42,92,left
2019120801,298,97.99,28.7,4.08,74,right
2019120801,379,64.91,28.78,5.19,85,left
2019120801,709,52.86,4.4,3.22,66,left
2019120801,806,92.63,10.26,3.74,71,right
2019120801,1747,101.73,19.94,4.31,76,right
2019120801,1850,110.55,29.35,3.78,19,left
2019120801,2711,97.73,22.86,4.38,77,right
2019120801,2800,44.33,29.93,5.08,84,left
2019120801,2944,107.31,19.0,4.62,72,right
2019120801,3050,52.48,39.4,4.31,78,left
2019120801,3157,88.23,9.98,4.78,81,right
2019120801,3311,60.41,-0.46,4.61,68,right
2019120801,4006,32.58,17.07,3.09,63,left
2019120802,1604,58.57,35.2,2.43,58,right
2019120802,1775,35.03,4.59,3.33,65,left
2019120802,1955,99.6,14.41,4.16,75,right
2019120802,2084,42.74,19.06,3.97,72,left
2019120803,114,49.13,30.25,4.17,59,left
2019120803,461,51.34,18.6,4.29,72,left
2019120803,547,96.47,53.67,3.7,63,right
2019120803,631,35.73,10.07,4.49,76,left
2019120803,993,97.6,31.22,4.03,74,right
2019120803,1103,15.82,9.8,4.12,74,left
2019120803,2360,69.64,18.29,4.59,77,right
2019120803,2453,9.91,40.75,3.94,70,left
2019120803,2922,85.82,25.8,3.57,70,right
2019120803,3079,21.04,38.02,4.21,75,left
2019120804,276,102.67,32.41,4.43,77,right
2019120804,928,91.23,20.5,4.22,75,right
2019120804,3343,59.59,48.49,4.62,80,right
2019120804,3702,95.72,27.65,4.32,77,right
2019120805,114,38.7,39.26,4.73,82,left
2019120805,261,94.96,41.58,4.61,79,right
2019120805,367,25.05,37.34,4.79,79,left
2019120805,935,22.86,26.28,4.36,78,left
2019120805,1257,23.27,14.63,4.71,83,left
2019120805,1341,83.59,9.65,4.47,79,right
2019120805,2517,25.66,48.13,4.7,81,left
2019120805,2658,76.07,29.23,4.08,75,right
2019120805,2759,30.96,16.46,4.99,82,left
2019120805,2891,87.09,12.32,4.63,73,right
2019120805,3049,33.32,27.02,4.95,83,left
2019120805,3556,19.46,17.06,4.3,75,left
2019120805,3734,92.83,11.34,3.87,73,right
2019120806,890,64.43,26.01,4.31,79,right
2019120806,1738,82.12,13.44,4.27,76,right
2019120806,2557,89.05,39.53,4.56,79,right
2019120806,3061,71.34,38.99,4.78,81,right
2019120807,257,14.04,37.19,4.49,77,left
2019120807,2948,67.59,20.43,3.93,73,right
2019120807,3060,103.3,35.44,4.3,74,right
2019120807,3394,81.34,25.95,3.43,68,right
2019120808,951,72.4,21.89,3.41,69,right
2019120808,1120,36.43,28.03,4.7,81,left
2019120808,1251,75.75,43.72,4.45,76,right
2019120808,2507,22.49,11.79,4.61,80,left
2019120808,2678,100.27,41.2,4.72,78,right
2019120808,3168,28.92,32.65,4.64,81,left
2019120809,589,94.92,0.87,4.71,77,right
2019120809,851,88.33,28.3,4.31,77,right
2019120809,1025,34.72,27.2,3.65,71,left
2019120809,1511,30.18,-0.37,3.44,66,left
2019120809,1712,30.74,3.52,4.76,82,left
2019120809,3326,86.45,14.45,4.92,84,right
2019120809,3431,28.2,19.9,4.71,83,left
2019120810,178,30.6,35.45,4.62,82,left
2019120810,653,26.32,41.27,4.25,76,left
2019120810,830,45.17,17.61,4.82,83,left
2019120810,1286,25.6,23.73,4.69,70,left
2019120810,2021,94.5,36.18,4.66,81,right
2019120811,417,19.34,42.8,4.03,73,left
2019120811,1928,28.49,45.3,4.4,76,left
2019120811,2019,85.44,46.92,4.56,74,right
2019120811,2890,72.4,44.03,4.17,63,right
2019120811,3871,70.57,21.27,4.22,73,right
2019120811,4027,31.2,48.72,3.32,66,left
2019120811,4145,76.54,41.92,4.34,76,right
2019120812,927,100.17,45.5,4.63,81,right
2019120812,2304,16.81,3.53,4.06,74,left
2019120812,2387,73.5,42.69,4.46,78,right
2019120812,2477,20.89,35.98,4.45,81,left
2019120812,2753,25.69,20.73,4.69,81,left
2019120812,3285,104.15,22.19,4.38,78,right
2019120812,3368,38.1,5.46,4.28,76,left
2019120813,640,94.43,16.47,4.68,78,right
2019120813,1348,89.43,2.1,4.75,80,right
2019120813,1444,39.33,47.27,4.66,78,left
2019120813,2517,57.83,25.07,5.03,83,left
2019120813,2799,27.23,42.27,4.06,72,left
2019120813,2883,75.97,48.23,3.86,70,right
2019120813,3026,99.07,5.53,5.11,83,right
2019120813,3734,36.83,16.93,4.36,76,left
2019120900,299,69.62,31.01,3.97,73,right
2019120900,535,105.58,27.07,4.71,81,right
2019120900,685,44.64,28.72,3.95,72,left
2019120900,1524,100.73,23.36,4.71,82,right
2019120900,1624,54.73,20.49,4.95,82,left
2019120900,1774,89.81,42.66,3.98,72,right
2019120900,2063,91.48,16.77,4.49,76,right
2019120900,2176,78.36,4.75,4.71,83,right
2019120900,2280,21.98,2.55,4.14,75,left
2019120900,2384,88.09,12.82,4.96,85,right
2019120900,2518,28.41,10.32,4.15,73,left
2019120900,2625,55.77,32.36,2.76,61,right
2019120900,3091,22.95,18.73,4.02,75,left
2019120900,4012,33.51,18.07,4.62,81,left
2019120900,4140,98.41,17.32,4.39,75,right
2019121200,132,25.91,13.79,4.04,74,left
2019121200,1845,48.67,15.58,4.34,77,left
2019121200,2095,85.65,43.97,4.34,76,right
2019121200,2186,29.19,15.08,4.12,74,left
2019121200,2316,94.4,53.45,3.89,71,right
2019121200,2616,25.06,45.36,4.11,74,left
2019121200,3033,93.92,39.07,4.15,74,right
2019121200,3719,31.33,15.58,3.75,70,left
2019121500,1269,74.55,5.96,4.65,79,right
2019121500,1433,15.74,5.84,4.29,75,left
2019121500,1651,98.5,11.18,4.79,81,right
2019121500,1791,61.59,41.19,4.45,76,left
2019121500,2438,20.4,12.4,4.08,73,left
2019121500,3155,27.69,20.97,4.66,79,left
2019121500,3846,92.0,20.1,4.49,75,right
2019121501,589,74.21,-0.03,4.39,76,right
2019121501,1731,71.06,5.19,4.42,79,right
2019121501,1851,34.93,7.11,3.98,72,left
2019121501,2634,34.39,30.45,4.32,79,left
2019121501,2732,82.6,25.01,4.16,75,right
2019121501,3068,31.76,23.72,3.9,71,left
2019121501,3702,82.26,19.49,4.1,76,right
2019121501,3828,12.13,28.78,4.08,73,left
2019121502,645,20.39,35.11,4.73,81,left
2019121502,905,36.26,44.75,4.7,77,left
2019121502,1170,76.44,19.58,4.43,79,right
2019121502,1978,46.41,19.52,4.84,80,left
2019121502,2074,105.64,12.4,4.95,79,right
2019121502,3167,22.84,8.75,4.56,75,left
2019121503,208,28.38,30.61,4.13,79,left
2019121503,376,98.89,33.6,4.43,78,right
2019121503,465,60.2,14.37,4.2,76,left
2019121503,743,37.65,4.56,3.82,72,left
2019121503,946,24.4,-0.26,3.95,71,left
2019121503,2523,34.25,13.39,4.0,74,left
2019121503,2673,88.26,42.32,4.16,75,right
2019121503,3068,42.64,2.86,4.24,76,left
2019121503,3613,49.95,3.02,4.66,81,left
2019121503,3771,15.14,15.75,4.08,74,left
2019121503,4204,28.66,-0.03,4.27,72,left
2019121504,213,28.33,21.62,3.77,87,left
2019121504,602,26.34,44.38,4.42,79,left
2019121504,1172,76.29,49.34,4.19,76,right
2019121504,2450,94.26,53.42,4.25,74,right
2019121504,2544,52.92,26.14,2.99,63,left
2019121504,3336,89.55,26.68,3.81,72,right
2019121505,479,38.73,22.58,4.34,79,left
2019121505,885,101.67,44.18,4.77,80,right
2019121505,1425,22.69,49.39,4.28,73,left
2019121505,2676,27.82,32.16,3.01,65,left
2019121505,2975,79.42,42.58,3.82,72,right
